filepath,class_name,display_name,label,extension,format,width,height,mode,sha256,perceptual_hash,is_valid,issue
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/13e2be1d-56bc-40c6-b5d1-e3bafc1b111e___RS_Early.B 8830.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,5c8dddbed327f3a23a7f26564d31823063aa0b2b0e8c89c49fb3d1786b72977a,aae2a5a5b4959696,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/14efc692-8ac6-4bd8-a71a-943192d6831a___RS_Early.B 6841.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,795bac0ae6ea2a1195ee27d05fc2dfaf375084afd3343fde4a2c962cea834283,a020bb9fc87ec768,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/159f49c5-8d80-41cb-b730-333fdefdff62___RS_Early.B 7301.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,9c5d73d8f80513f4e9b1f9b16c23269118cc6f3f3672ca83e8c1a48c5c6c5c5d,8e66fc40e00dc7fc,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/15ab8118-01fb-4e9c-83a9-94ab224d6854___RS_Early.B 7962.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,daa7e99eee31072c7f2203be8c432f856352110a940355b9b12697a1c857b354,df54e00b94ad9ba4,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/16133ed7-f960-44a5-bd03-8e665e777363___RS_Early.B 7504.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,db992d1314fade69c5add174132f6d68a5a74bd41953a0a0ddfeded74152bc0e,89fa96e11f817e03,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/16a6f216-6d2a-48fe-b8bc-ff385c96d0d3___RS_Early.B 7220.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,89578618e93198e36af311bb58579482350a963090d8ca7ce20815268d4faf4f,aa8da5958678cc67,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/17520079-9d7b-481a-bc9e-676c5404d160___RS_Early.B 6774.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,5cffe3a571f251c8a3b766ac79d2a8e6d420cec180e10f7f4104c90e94558660,ebb42dc134cb340f,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/17667077-cf29-4976-9282-359c6da25cf6___RS_Early.B 6971.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,30978025fa1c5b1ed366b3c4e650e88dc264019a286b0189fd80f54132f32c5a,eab16dd835e096c4,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1767fee7-18fd-4597-8c77-d41ec2d62f4e___RS_Early.B 6932.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,d98e0186173c6d1ac4d8bff0617aee96673c900bf3264d9d4a0598c1cd7ead20,8f69fc10f007037f,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1769d41b-fd4c-49b1-adce-e89fee6a352e___RS_Early.B 6741.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,0aec5bf9f1f7d99a278188f974da87e57c80bf218911cf4d68faa5abe12ab8fb,82072f7fb5389278,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/17756ec1-9c95-43b3-bedc-933b6e0887f3___RS_Early.B 8251.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,ed99188fcd7fa5cc2de385d8e908d607e6cd3bc8260a5f64e71db095426646bd,f554d142de3aca32,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/17848019-6609-4cc9-b27b-c70b296ceb09___RS_Early.B 7049.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,4b066f22db7251991e09775500bda29fff42694d91dda916cd4b8758967d70b8,8996259e75cc16ad,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1797b5ac-ed8b-4b35-bd01-f8a14d34d6e1___RS_Early.B 8812.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,9de415938d30da49bc60755343141d8a405887b5c437d3ea9103e0471bf41a30,aa6afd01c00fcb5e,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/17a06d03-8a7b-48a8-aaf9-3300741c65de___RS_Early.B 7625.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,9a36db6ef1af55d229ad6312c7eb8053b9e2b49fc6b18f23e02b4321215999ba,eaca90a5baa48db3,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1896de06-b6eb-4c01-a6c6-3247405765b8___RS_Early.B 8335.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,a9b4378526407c963cc4e30ef5cdf58a937e9b6ae2542d4cc3c5e703322b2fb5,af97c59ac16485e2,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/192c9d29-4a86-457b-a779-1dd36f225a5b___RS_Early.B 8012.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,e6b42b6ccc258e4476cb78b91cb2ba9c2b3f28074acc36a9f6a39783f56b72f5,ff8f2094c6384ee1,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1994cd3e-4000-4c56-bede-d35a1eecc287___RS_Early.B 6867.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,4d7a8ee1e4ab479c1b2d24526b849c23ac253b5ce72049614afce6d27f3d38e6,aa5af160c707ce1e,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1a2970b6-bafd-4812-93bc-57ff969e1045___RS_Early.B 7330.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,0a320f6f0f0cee238f6e5a3f0419f09e66ac6f8404f40233a860888ece046b15,8a51fd3fc06047a7,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1a38f06b-da2a-4c57-bef1-a73254896403___RS_Early.B 9178.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,02744fea6d0dd775566bff45de149e1a09b6793da9c3fd0e0a680e35fe9360ff,bf181760f04fcb46,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1a77c047-7ed8-4f02-bfaf-a19e7a67c3dd___RS_Early.B 7076.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,cd78d6043548966142bbeb92cb14cb8ead67290fb3ac4a52efd808bb172c4e34,dd2ea8f5c1d0c2c3,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1af20ff8-980d-4912-b337-804b09667de3___RS_Early.B 7392.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,6d044960862a1056600f45119cf29136ffe5e9072cb19c9a5ae6036a1e8690c2,da29f51e8a619547,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1b0a2898-00b9-4a12-b4dc-a89b77b9e8b7___RS_Early.B 6928.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,47ec1477e488ab7916e0c00c637cbecab19f35d34b16ffd00f31ca88c34a38b2,d7e86a27af052554,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1b4304a9-88c2-4c09-bfea-830fa162a35a___RS_Early.B 7188.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,2935170cbe7652ed294c0c78347102f92bda4daac07ad23c211834f6627fbe19,fad270c39ecd9828,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1c42eae7-29c8-42fd-b05a-9b8255790f6f___RS_Early.B 7719.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,1f5583bfe171c8cf0960a375b563ca7fdcf07f854ae220d72ce2751d1fdc7c18,d754e80a852b9fb1,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1c4e0445-375a-4c5d-b6fd-6123d22f009f___RS_Early.B 7972.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,25cf6827985e681922c1095ad20b507f1d0156b60c43d095a4301f40851ac9d6,dfc0e84fa50f9530,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1ca9e3ba-e029-48bf-b207-e8cb3546f953___RS_Early.B 7978.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,504f7461bb07ea32a2c26ef569b6c841a0a8bdc96b648080ad715ecd285eb2fb,ba8dbdd6d0cac00d,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1cb05d87-027d-4bf0-b5c4-4c1a57896ac6___RS_Early.B 7936.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,d42587f0f0c5fc0f29022b94738c9358f92f15fb8e60016c191f3be7ac68d6f5,fbb1b050c3cac38d,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1d038d64-7f3c-4b4d-9b3d-7736f97b59a0___RS_Early.B 7994.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,303a7ae3d0cc2527e7a808286f173e5b545323b195d25bd2e88db60a12af1572,eec9b184852f969c,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1d18a770-8a16-4765-bae9-5d96f781db89___RS_Early.B 7803.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,7fb4f79281c5de56c54244a1784b1b3768834793ad23d252485dcfae6ba98079,fb49ea4a852b9615,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1d2ec63e-acfb-4a80-ba21-853a724fff4a___RS_Early.B 8083.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,b49d1dcf55618cc786f3b9b8e87031e9e41b017e552a5b35a24c18c66f87c848,aa72bf81c047e09f,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1d301622-e359-49d5-b4ca-6837f254fd1b___RS_Early.B 6719.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,3d76c0d3b3a156e41b486bf716d003f75ae752b6db9237b74199c3699614bb73,d54a283597329e9b,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1d466431-007d-4b3b-bd45-b09f1a6f7bad___RS_Early.B 8932.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,9c9a1c7b009595d0da10a3606e679d203fa653985a33b45a4cd810c480f85fb5,dd2b269ebad1a118,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1d4fc5d0-fee6-40bf-8e7b-e1598ea64161___RS_Early.B 8912.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,75bab3381ab73401cb63a35a1a08afbf396586777b4d923d9b5073a23e697215,d5087a1fa15c97e2,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1daae61a-7014-4efe-b855-018999a5be9b___RS_Early.B 6852.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,53ee1123a996fed1775cc375cbb9c65686d61f67d814a073aceb89749606654f,aae4f2917ac7281b,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1de8ed75-0778-4364-9178-52c1bd0dffb4___RS_Early.B 6729.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,ba6ab56bf123f8dafbca2b454ba4faff0cd8fbfc2e8285c145abfefea4dd3964,dea5a8da33b62518,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1defd277-6394-4049-895d-470f1e27e189___RS_Early.B 8931.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,37e3707cd3d9b7beef25c283f5e4e7431516d2eedf86031e794a8120b0f1e7a0,fe62a88d07c5d81e,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1e671694-5713-4568-b8ad-06f15688d25e___RS_Early.B 7659.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,2509502f23a5dcae345ddd263e974b7166a49b25b5a229e2cd80116cd3e307d6,ea35a1d295529acd,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1e99ce6b-b7fa-4ae1-9076-279f430b8c5f___RS_Early.B 7092.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,e61fcc3a048035a1221665998a79be74a7203e9b7d3607f065fbbeaad2d67a0f,8ada54cd9ab5b1a4,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1ee04a42-fa1c-4f6b-a88b-4cf583b188ea___RS_Early.B 8494.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,e0371fc8ac0fb963a515a3e31601023f2c34bd9c19c130bed7b5650b2edc0797,eb50a24a956d9ab5,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1f56ef5b-9a3b-4731-bf82-b08aeb84fcb5___RS_Early.B 9032.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,cca7b515c1c61a136feac74afb9d23d173df17f08c26de65c4148ff5595a2548,cf9268c33deb5a80,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1f80f111-6a3e-4dfc-8456-0f3e9a19ae10___RS_Early.B 6879.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,bb9cfb30016699eb772f0cf135620bba3bac3ddc34759092db32fb68512acacd,afc0958df29ec28c,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1f830d02-1fc6-41d6-99c6-851e0d2af4ad___RS_Early.B 9182.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,203088c300a74012621d9e08b90b6757169add6b508309a83123f9c933f17f0c,f51e8a75b59232c2,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/1ff86a73-9f36-45c5-8012-c5d90445b7ac___RS_Early.B 8563.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,6a1af9820d7da8ad4e8ef10d142fffc6eb0f7e4a3deed8364504ba6532c276cb,bafdf7c0800b442f,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/201fed44-8dde-4ece-9e76-3706b8afdf46___RS_Early.B 8259.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,451c412555d12461e571fb57b2ddd111257f73fde78738f069d1658e168b798a,a814fedbc8f8c5c0,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/203357f4-1deb-42b2-99ed-32df34aa166c___RS_Early.B 6780.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,9525e4c06ed8765597f28deced18329d97e55490d690087fd19754100b3d7d96,dd68a49713d948e5,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/20421747-c083-48a1-aed5-b1097ae50491___RS_Early.B 8203.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,05edc8177da1c7dd26ab04463c4b0d82586fbe71b5f72e225db6cfc32f06c985,aaa4ad96b45ad0e9,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/20978e65-f4d0-419a-bab9-f6042ab2d318___RS_Early.B 6868.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,aeea322ead52b133598f8cd40d08ad0044b0edebf3841f2637fd0328be97623c,8095ff5af07dc0e0,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/20e451e3-74a4-4a5b-b11c-257506f13a8f___RS_Early.B 6984.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,158359c43bf98c92f146572690282e3b34ad9a54c4c622fc207a5ecd42b656e2,dfe2e0b491539b48,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/211094c5-4983-49ff-a92e-b992039bd048___RS_Early.B 6927.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,3da580177867f765858485f6212b717c37dbcc1f5c30a00e1568e197ee4826b4,fe0f253436329a33,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/212c3c65-e30e-496f-ab5e-c2f4b0446d8f___RS_Early.B 8195.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,c361c598ecd1827e642b99fe0778b1f4c72970fc6ae0c4bd003fa6f3a9aefdf0,aab5b54ab80bd0ad,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/216a1a08-c4be-4fa9-b880-c260909e1dbc___RS_Early.B 6881.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,7eea1420427d51699f45778d08664119536255da0361a503f539010126bba3e2,a0201d99fc5fa07f,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/21ca5caf-147b-4a1a-a2da-edfc1c81b62e___RS_Early.B 8926.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,53bcab07255f02d0f2a758310620da95b56939f6e4cc0d4271eca64c6190fed8,8867769211caf72d,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/21d50c27-900e-4644-ab01-0cc96214d2f6___RS_Early.B 7153.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,7f23ea9a3011ee437a6d36d1538062657abf6162d462e36d3a31ff09ed2d5e11,abc3648db237c334,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/221c911f-e483-407c-b672-21150d09d57e___RS_Early.B 7678.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,0b238b8910ef480d793398976e5609fb2a32852c62e70e62882b6ee0ffcc4d71,8af85f00d907f09f,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/22b28f50-4141-4ca7-be3f-ccb1c521c2df___RS_Early.B 8285.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,5a4d6babaa9ae9a19aa8472bb9f6ace822d06ab9b00d5e3db32e92edc451637b,aaeabfe5d9858003,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/22d1678a-3abd-4fe6-ac13-b654e2589280___RS_Early.B 8523.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,d21e6492fab56c40a3bf8dec3bae3b5eb6c4b06c2ccba058a974725369d706cf,ee6ea281951e9c9a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/232c8d25-3bfe-41ea-b24f-2b3629a0253a___RS_Early.B 9200.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,da1eb430a6680c1f9588d800abd61a993fc45315a6eaf931dc43c71aafe5e113,da726ac6a58f942c,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/23546e04-7151-4dbd-95a1-687d963eb132___RS_Early.B 7402.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,8ecf9037c5bd896526f3ee472f1f967040e8cae39f0cc3221a2ad0b1e23b546d,8bf0e54bd01fcb22,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/2356a4d6-8015-434e-a5f8-03197fef2c28___RS_Early.B 8139.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,1f43a561772272a512fbff0ae8fe7fe23a96f7a59d3150063d4a83ab618f8d8f,aac6f5c8940f9a36,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/2446ca09-aa29-4ae4-8d34-45115c32cde7___RS_Early.B 8971.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,7d8a969598c6b013c79619d12ee415afd5e30741f7e36f007d49252cb6b925d6,f2a98d9492f2c761,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/24a34259-1c47-4e87-ac83-5decf37b42e4___RS_Early.B 6896.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,ec0152aec092bfc697d5d2a81804dbfd714435e5716d966e4c3f5c25a9338255,d6d4e1a38a1eb8b2,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/24ced43c-a862-4e3d-8300-dffd350de2c4___RS_Early.B 6957.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,8ccabb149752edfd9826b859e4c5ec87b18c4c1d2345b4a71237221f1c2b65ce,c7eaaa2561874d4b,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/24fb74df-0aa9-4e89-9ba4-55a4664438ab___RS_Early.B 8634.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,470169cbe4732769e8f700aa0c995b4ab277422d0ae4eb3141e9a11b0c25bb8c,fff0e8429d58b061,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/25642761-2905-48af-b8da-1064a0f6b876___RS_Early.B 6831.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,85da55bf2639403dcb13e92d545be338fa7d7d16ceab66c7e5d90accb7056535,bee0858f9a9db085,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/25703c4f-ec40-4099-b249-a4fd07b07752___RS_Early.B 7040.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,0709de0a3c7a5f3ce2eab4b35b42748a56a7153a84d48720b2c7a929eebfeb47,c7bab8bd95548252,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/2639ad26-c7e9-4bd6-8000-c002f676a4c6___RS_Early.B 7150.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,0a078ab613a87bf8cccd82387a4cd5508ffb57d7cf8c8aaaa385e42fecf75410,fbf0f683c00d1d34,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/268bb1c3-a714-46af-b6a5-bea66496158c___RS_Early.B 8678.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,26f3ecd595f771aa7e63db3c9863be9b0c3c89bfaaec96bcbec9b1f19245cd62,aaf0a584b58f768a,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/26d0502d-5fb3-48fa-a86d-d1de92703285___RS_Early.B 6959.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,0f75d32a0e46b48326cc2943c965e7f71c95f7962e883108338f66b7b664c3a2,aef0b5c0978bd20b,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/26d0fa09-d463-461b-830c-3e970244cabb___RS_Early.B 7406.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,e4c978ec843e4f9d55bf7b422103d7bdcc5c58d305a6326fd1f899980532c4c8,f32ba19586d2ca53,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/26d2af6a-f52e-457c-8006-fa106ad39fbe___RS_Early.B 8586.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,9dfdfd967b74205b7da24ba4bd1bc23ca93f4156e59f064a31b8cb1cb5e6820f,eacae1cb96b59034,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/26f15c9c-5cbf-49c8-ac4e-c5b15d03e319___RS_Early.B 9022.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,e84739ff2095c1c39e3d4c845a6658527d31ea28425d4724072835eb7caffc44,cada25c9378d52cc,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/275c3337-11ee-487c-9093-bcd5e310c72c___RS_Early.B 7671.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,8537eacaf62c35782f021b87f1981844aa77a19abc909b46e5912cacde7092a9,bb99dc4ec0d0c7e0,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/2767ef91-3383-4872-9804-e0bcd2bc43fc___RS_Early.B 7783.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,2fc4efef313617a1535f4403c815f19abbcaba70df8e83aac91a5f4a2c55415f,fe2bac35b43096c2,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/2771e005-3cb4-4e12-8868-80adca5ce02a___RS_Early.B 8640.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,42ac2f2460ca47e929f139d1a6fbeaa9555c8ebfe874b3825b3f86c542b52f73,881cbf3af07fc0e0,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/283134dd-8b32-447e-8e82-547d3b69f4d4___RS_Early.B 7494.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,99e1f8a099a9e1e4062fff16bf46430ced915de0d55d078c833eb9c3fa1897b5,fe85c2d48f628966,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/28f275f9-4dd9-479a-a005-ed442362840a___RS_Early.B 6790.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,0138bc78d63f6b8920a512584d8153ed1efec8bff3d966503df36d438d002515,b833cd49c327c29e,True,
/Users/amangadhiya/Desktop/ML Projects/Potato Disease/archive/Potato___Early_blight/292a3f93-96a2-4b0d-879f-581136c57bcf___RS_Early.B 7099.JPG,Potato___Early_blight,Early Blight,0,.jpg,JPEG,256,256,RGB,a72b5fe579c0f0c8149a263e4bda6db5d162b750920f7cced0049b18a93c0268,aaeae1c595949197,True,
